"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"United Kingdom (UK)","13.05.2015 16:00 - 13.05.2015 16:30 (UTC)","N/A","n/e","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","N/A","N/A","n/e","n/e","N/A","N/A","n/e","N/A","n/e","N/A","N/A"
"United Kingdom (UK)","13.05.2015 16:30 - 13.05.2015 17:00 (UTC)","N/A","n/e","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","N/A","N/A","n/e","n/e","N/A","N/A","n/e","N/A","n/e","N/A","N/A"
"United Kingdom (UK)","13.05.2015 17:00 - 13.05.2015 17:30 (UTC)","N/A","n/e","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","N/A","N/A","n/e","n/e","N/A","N/A","n/e","N/A","n/e","N/A","N/A"
"United Kingdom (UK)","13.05.2015 17:30 - 13.05.2015 18:00 (UTC)","N/A","n/e","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","N/A","N/A","n/e","n/e","N/A","N/A","n/e","N/A","n/e","N/A","N/A"
"United Kingdom (UK)","13.05.2015 18:00 - 13.05.2015 18:30 (UTC)","N/A","n/e","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","N/A","N/A","n/e","n/e","N/A","N/A","n/e","N/A","n/e","N/A","N/A"
"United Kingdom (UK)","13.05.2015 18:30 - 13.05.2015 19:00 (UTC)","N/A","n/e","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","N/A","N/A","n/e","n/e","N/A","N/A","n/e","N/A","n/e","N/A","N/A"
"United Kingdom (UK)","13.05.2015 19:00 - 13.05.2015 19:30 (UTC)","N/A","n/e","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","N/A","N/A","n/e","n/e","N/A","N/A","n/e","N/A","n/e","N/A","N/A"
"United Kingdom (UK)","13.05.2015 19:30 - 13.05.2015 20:00 (UTC)","N/A","n/e","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","N/A","N/A","n/e","n/e","N/A","N/A","n/e","419","n/e","288","605"
"United Kingdom (UK)","13.05.2015 20:00 - 13.05.2015 20:30 (UTC)","N/A","n/e","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","N/A","N/A","n/e","n/e","N/A","N/A","n/e","N/A","n/e","N/A","N/A"
"United Kingdom (UK)","13.05.2015 20:30 - 13.05.2015 21:00 (UTC)","N/A","n/e","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","N/A","N/A","n/e","n/e","N/A","N/A","n/e","N/A","n/e","N/A","N/A"
"United Kingdom (UK)","13.05.2015 21:00 - 13.05.2015 21:30 (UTC)","N/A","n/e","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","N/A","N/A","n/e","n/e","N/A","N/A","n/e","N/A","n/e","N/A","N/A"
"United Kingdom (UK)","13.05.2015 21:30 - 13.05.2015 22:00 (UTC)","N/A","n/e","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","N/A","N/A","n/e","n/e","N/A","N/A","n/e","N/A","n/e","N/A","N/A"
"United Kingdom (UK)","13.05.2015 22:00 - 13.05.2015 22:30 (UTC)","N/A","n/e","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","N/A","N/A","n/e","n/e","N/A","N/A","n/e","0","n/e","541","997"
"United Kingdom (UK)","13.05.2015 22:30 - 13.05.2015 23:00 (UTC)","N/A","n/e","n/e","N/A","N/A","N/A","n/e","n/e","n/e","N/A","N/A","N/A","n/e","n/e","N/A","N/A","n/e","N/A","n/e","N/A","N/A"
"United Kingdom (UK)","13.05.2015 23:00 - 13.05.2015 23:30 (UTC)","N/A","n/e","n/e","6155","6806","0","n/e","n/e","n/e","0","","457","n/e","n/e","7412","688","n/e","0","n/e","1160","1268"
"United Kingdom (UK)","13.05.2015 23:30 - 14.05.2015 00:00 (UTC)","N/A","n/e","n/e","6164","6238","0","n/e","n/e","n/e","0","","431","n/e","n/e","7412","687","n/e","0","n/e","1149","1127"
"United Kingdom (UK)","14.05.2015 00:00 - 14.05.2015 00:30 (UTC)","N/A","n/e","n/e","6054","6249","0","n/e","n/e","n/e","0","","431","n/e","n/e","7419","685","n/e","0","n/e","1172","1154"
"United Kingdom (UK)","14.05.2015 00:30 - 14.05.2015 01:00 (UTC)","N/A","n/e","n/e","5895","5994","0","n/e","n/e","n/e","0","","433","n/e","n/e","7410","702","n/e","0","n/e","1116","1406"
"United Kingdom (UK)","14.05.2015 01:00 - 14.05.2015 01:30 (UTC)","N/A","n/e","n/e","5669","5871","0","n/e","n/e","n/e","0","","431","n/e","n/e","7426","709","n/e","0","n/e","1065","1378"
"United Kingdom (UK)","14.05.2015 01:30 - 14.05.2015 02:00 (UTC)","N/A","n/e","n/e","5760","5797","0","n/e","n/e","n/e","0","","430","n/e","n/e","7430","708","n/e","0","n/e","1032","1426"
"United Kingdom (UK)","14.05.2015 02:00 - 14.05.2015 02:30 (UTC)","N/A","n/e","n/e","5857","5563","0","n/e","n/e","n/e","0","","429","n/e","n/e","7420","709","n/e","0","n/e","1104","1451"
"United Kingdom (UK)","14.05.2015 02:30 - 14.05.2015 03:00 (UTC)","N/A","n/e","n/e","5915","5407","0","n/e","n/e","n/e","0","","428","n/e","n/e","7423","708","n/e","0","n/e","1144","1490"
"United Kingdom (UK)","14.05.2015 03:00 - 14.05.2015 03:30 (UTC)","N/A","n/e","n/e","6270","5070","0","n/e","n/e","n/e","0","","367","n/e","n/e","7426","659","n/e","0","n/e","43","622"
"United Kingdom (UK)","14.05.2015 03:30 - 14.05.2015 04:00 (UTC)","N/A","n/e","n/e","6605","5259","0","n/e","n/e","n/e","0","","370","n/e","n/e","7426","659","n/e","48","n/e","1158","1515"
"United Kingdom (UK)","14.05.2015 04:00 - 14.05.2015 04:30 (UTC)","N/A","n/e","n/e","7031","5488","0","n/e","n/e","n/e","0","","369","n/e","n/e","7424","608","n/e","95","n/e","1227","1496"
"United Kingdom (UK)","14.05.2015 04:30 - 14.05.2015 05:00 (UTC)","N/A","n/e","n/e","7638","6650","0","n/e","n/e","n/e","0","","474","n/e","n/e","7418","652","n/e","235","n/e","1391","1560"
"United Kingdom (UK)","14.05.2015 05:00 - 14.05.2015 05:30 (UTC)","N/A","n/e","n/e","9285","7929","0","n/e","n/e","n/e","167","","496","n/e","n/e","7404","710","n/e","375","n/e","1514","1535"
"United Kingdom (UK)","14.05.2015 05:30 - 14.05.2015 06:00 (UTC)","N/A","n/e","n/e","11344","8859","0","n/e","n/e","n/e","307","","489","n/e","n/e","7416","710","n/e","569","n/e","1515","1519"
"United Kingdom (UK)","14.05.2015 06:00 - 14.05.2015 06:30 (UTC)","N/A","n/e","n/e","12381","9315","0","n/e","n/e","n/e","300","","636","n/e","n/e","7410","709","n/e","702","n/e","1499","1519"
"United Kingdom (UK)","14.05.2015 06:30 - 14.05.2015 07:00 (UTC)","N/A","n/e","n/e","12707","9322","0","n/e","n/e","n/e","300","","651","n/e","n/e","7414","699","n/e","922","n/e","1657","1609"
"United Kingdom (UK)","14.05.2015 07:00 - 14.05.2015 07:30 (UTC)","N/A","n/e","n/e","13056","9336","0","n/e","n/e","n/e","429","","814","n/e","n/e","7400","700","n/e","1142","n/e","1657","1615"
"United Kingdom (UK)","14.05.2015 07:30 - 14.05.2015 08:00 (UTC)","N/A","n/e","n/e","13698","9573","0","n/e","n/e","n/e","307","","769","n/e","n/e","7410","699","n/e","1035","n/e","1804","702"
"United Kingdom (UK)","14.05.2015 08:00 - 14.05.2015 08:30 (UTC)","N/A","n/e","n/e","13330","9763","0","n/e","n/e","n/e","449","","707","n/e","n/e","7402","699","n/e","1111","n/e","1804","1822"
"United Kingdom (UK)","14.05.2015 08:30 - 14.05.2015 09:00 (UTC)","N/A","n/e","n/e","13435","9817","0","n/e","n/e","n/e","303","","676","n/e","n/e","7412","699","n/e","1369","n/e","1925","1879"
"United Kingdom (UK)","14.05.2015 09:00 - 14.05.2015 09:30 (UTC)","N/A","n/e","n/e","13683","9719","0","n/e","n/e","n/e","384","","697","n/e","n/e","7398","699","n/e","1626","n/e","1925","1921"
"United Kingdom (UK)","14.05.2015 09:30 - 14.05.2015 10:00 (UTC)","N/A","n/e","n/e","13895","9794","0","n/e","n/e","n/e","306","","697","n/e","n/e","7414","699","n/e","1665","n/e","2072","1919"
"United Kingdom (UK)","14.05.2015 10:00 - 14.05.2015 10:30 (UTC)","N/A","n/e","n/e","14063","9800","0","n/e","n/e","n/e","303","","640","n/e","n/e","7422","699","n/e","1704","n/e","2031","1932"
"United Kingdom (UK)","14.05.2015 10:30 - 14.05.2015 11:00 (UTC)","N/A","n/e","n/e","13788","9789","0","n/e","n/e","n/e","300","","631","n/e","n/e","7413","698","n/e","1681","n/e","2002","1915"
"United Kingdom (UK)","14.05.2015 11:00 - 14.05.2015 11:30 (UTC)","N/A","n/e","n/e","13410","9805","0","n/e","n/e","n/e","305","","608","n/e","n/e","7416","699","n/e","1658","n/e","2007","1881"
"United Kingdom (UK)","14.05.2015 11:30 - 14.05.2015 12:00 (UTC)","N/A","n/e","n/e","13276","9679","0","n/e","n/e","n/e","334","","608","n/e","n/e","7412","698","n/e","1646","n/e","2178","1864"
"United Kingdom (UK)","14.05.2015 12:00 - 14.05.2015 12:30 (UTC)","N/A","n/e","n/e","13321","9559","0","n/e","n/e","n/e","301","","607","n/e","n/e","7419","697","n/e","1634","n/e","2266","1718"
"United Kingdom (UK)","14.05.2015 12:30 - 14.05.2015 13:00 (UTC)","N/A","n/e","n/e","13230","9618","0","n/e","n/e","n/e","363","","607","n/e","n/e","7411","697","n/e","1623","n/e","2270","1659"
"United Kingdom (UK)","14.05.2015 13:00 - 14.05.2015 13:30 (UTC)","N/A","n/e","n/e","13308","9597","0","n/e","n/e","n/e","300","","654","n/e","n/e","7413","700","n/e","1612","n/e","2254","1498"
"United Kingdom (UK)","14.05.2015 13:30 - 14.05.2015 14:00 (UTC)","N/A","n/e","n/e","13403","9657","0","n/e","n/e","n/e","303","","658","n/e","n/e","7407","699","n/e","1550","n/e","2256","1453"
"United Kingdom (UK)","14.05.2015 14:00 - 14.05.2015 14:30 (UTC)","N/A","n/e","n/e","14229","9896","0","n/e","n/e","n/e","303","","657","n/e","n/e","7404","699","n/e","1396","n/e","2186","1365"
"United Kingdom (UK)","14.05.2015 14:30 - 14.05.2015 15:00 (UTC)","N/A","n/e","n/e","14260","10142","0","n/e","n/e","n/e","608","","804","n/e","n/e","7408","698","n/e","1275","n/e","2269","1314"
"United Kingdom (UK)","14.05.2015 15:00 - 14.05.2015 15:30 (UTC)","N/A","n/e","n/e","14334","10112","0","n/e","n/e","n/e","1108","","859","n/e","n/e","7417","699","n/e","1153","n/e","118","399"
"United Kingdom (UK)","14.05.2015 15:30 - 14.05.2015 16:00 (UTC)","N/A","n/e","n/e","14292","10068","0","n/e","n/e","n/e","1187","","871","n/e","n/e","7413","698","n/e","1002","n/e","2444","1128"
"United Kingdom (UK)","14.05.2015 16:00 - 14.05.2015 16:30 (UTC)","N/A","n/e","n/e","14439","9719","0","n/e","n/e","n/e","1225","","830","n/e","n/e","7419","721","n/e","851","n/e","2391","1101"
"United Kingdom (UK)","14.05.2015 16:30 - 14.05.2015 17:00 (UTC)","N/A","n/e","n/e","14495","9808","0","n/e","n/e","n/e","427","","875","n/e","n/e","7415","953","n/e","713","n/e","2593","1087"
"United Kingdom (UK)","14.05.2015 17:00 - 14.05.2015 17:30 (UTC)","N/A","n/e","n/e","14455","9783","0","n/e","n/e","n/e","327","","850","n/e","n/e","7409","1115","n/e","574","n/e","2511","1173"
"United Kingdom (UK)","14.05.2015 17:30 - 14.05.2015 18:00 (UTC)","N/A","n/e","n/e","14035","9823","0","n/e","n/e","n/e","527","","709","n/e","n/e","7419","1135","n/e","433","n/e","2518","1139"
"United Kingdom (UK)","14.05.2015 18:00 - 14.05.2015 18:30 (UTC)","N/A","n/e","n/e","13953","9772","3","n/e","n/e","n/e","605","","688","n/e","n/e","7413","1128","n/e","291","n/e","2471","1070"
"United Kingdom (UK)","14.05.2015 18:30 - 14.05.2015 19:00 (UTC)","N/A","n/e","n/e","14015","9517","12","n/e","n/e","n/e","307","","674","n/e","n/e","7418","1117","n/e","185","n/e","2323","966"
"United Kingdom (UK)","14.05.2015 19:00 - 14.05.2015 19:30 (UTC)","N/A","n/e","n/e","13935","9489","21","n/e","n/e","n/e","418","","620","n/e","n/e","7418","1117","n/e","78","n/e","2134","864"
"United Kingdom (UK)","14.05.2015 19:30 - 14.05.2015 20:00 (UTC)","N/A","n/e","n/e","13225","9398","3","n/e","n/e","n/e","302","","621","n/e","n/e","7425","1117","n/e","70","n/e","2124","743"
"United Kingdom (UK)","14.05.2015 20:00 - 14.05.2015 20:30 (UTC)","N/A","n/e","n/e","11863","9307","0","n/e","n/e","n/e","307","","617","n/e","n/e","7420","1091","n/e","1","n/e","116","220"
"United Kingdom (UK)","14.05.2015 20:30 - 14.05.2015 21:00 (UTC)","N/A","n/e","n/e","9460","9344","0","n/e","n/e","n/e","335","","546","n/e","n/e","7431","1110","n/e","1","n/e","1862","701"
"United Kingdom (UK)","14.05.2015 21:00 - 14.05.2015 21:30 (UTC)","N/A","n/e","n/e","8269","8552","0","n/e","n/e","n/e","0","","529","n/e","n/e","7423","1096","n/e","0","n/e","1894","720"
"United Kingdom (UK)","14.05.2015 21:30 - 14.05.2015 22:00 (UTC)","N/A","n/e","n/e","6855","7815","0","n/e","n/e","n/e","89","","461","n/e","n/e","7415","1134","n/e","0","n/e","1875","670"
"United Kingdom (UK)","14.05.2015 22:00 - 14.05.2015 22:30 (UTC)","N/A","n/e","n/e","5867","7390","0","n/e","n/e","n/e","0","","467","n/e","n/e","7413","1138","n/e","0","n/e","1806","621"
"United Kingdom (UK)","14.05.2015 22:30 - 14.05.2015 23:00 (UTC)","N/A","n/e","n/e","5822","7481","0","n/e","n/e","n/e","0","","468","n/e","n/e","7403","1139","n/e","0","n/e","0","87"
"United Kingdom (UK)","14.05.2015 23:00 - 14.05.2015 23:30 (UTC)","N/A","n/e","n/e","5795","7390","0","n/e","n/e","n/e","0","","467","n/e","n/e","7413","1138","n/e","0","n/e","1806","621"
"United Kingdom (UK)","14.05.2015 23:30 - 15.05.2015 00:00 (UTC)","N/A","n/e","n/e","5802","7481","0","n/e","n/e","n/e","0","","468","n/e","n/e","7403","1139","n/e","0","n/e","0","81"
"United Kingdom (UK)","15.05.2015 00:00 - 15.05.2015 00:30 (UTC)","N/A","n/e","n/e","5787","7440","0","n/e","n/e","n/e","0","","368","n/e","n/e","7411","1139","n/e","0","n/e","1689","749"
"United Kingdom (UK)","15.05.2015 00:30 - 15.05.2015 01:00 (UTC)","N/A","n/e","n/e","5689","7604","0","n/e","n/e","n/e","0","","368","n/e","n/e","7418","1138","n/e","0","n/e","1602","760"
"United Kingdom (UK)","15.05.2015 01:00 - 15.05.2015 01:30 (UTC)","N/A","n/e","n/e","5751","7700","0","n/e","n/e","n/e","0","","368","n/e","n/e","7410","1138","n/e","0","n/e","1551","732"
"United Kingdom (UK)","15.05.2015 01:30 - 15.05.2015 02:00 (UTC)","N/A","n/e","n/e","5609","7608","0","n/e","n/e","n/e","0","","367","n/e","n/e","7424","1140","n/e","0","n/e","1593","700"
"United Kingdom (UK)","15.05.2015 02:00 - 15.05.2015 02:30 (UTC)","N/A","n/e","n/e","5497","7607","0","n/e","n/e","n/e","0","","351","n/e","n/e","7420","1139","n/e","0","n/e","1612","646"
"United Kingdom (UK)","15.05.2015 02:30 - 15.05.2015 03:00 (UTC)","N/A","n/e","n/e","5394","7550","0","n/e","n/e","n/e","0","","348","n/e","n/e","7421","1140","n/e","0","n/e","1620","689"
"United Kingdom (UK)","15.05.2015 03:00 - 15.05.2015 03:30 (UTC)","N/A","n/e","n/e","5419","7357","0","n/e","n/e","n/e","0","","349","n/e","n/e","7428","1140","n/e","0","n/e","1508","658"
"United Kingdom (UK)","15.05.2015 03:30 - 15.05.2015 04:00 (UTC)","N/A","n/e","n/e","5541","7476","0","n/e","n/e","n/e","0","","330","n/e","n/e","7426","1139","n/e","0","n/e","1470","438"
"United Kingdom (UK)","15.05.2015 04:00 - 15.05.2015 04:30 (UTC)","N/A","n/e","n/e","5421","7559","0","n/e","n/e","n/e","0","","333","n/e","n/e","7438","1129","n/e","0","n/e","1428","629"
"United Kingdom (UK)","15.05.2015 04:30 - 15.05.2015 05:00 (UTC)","N/A","n/e","n/e","5845","7591","0","n/e","n/e","n/e","0","","449","n/e","n/e","7436","1130","n/e","30","n/e","1324","627"
"United Kingdom (UK)","15.05.2015 05:00 - 15.05.2015 05:30 (UTC)","N/A","n/e","n/e","7464","7227","0","n/e","n/e","n/e","0","","392","n/e","n/e","7428","1130","n/e","59","n/e","1274","590"
"United Kingdom (UK)","15.05.2015 05:30 - 15.05.2015 06:00 (UTC)","N/A","n/e","n/e","9004","7848","0","n/e","n/e","n/e","0","","455","n/e","n/e","7443","1130","n/e","273","n/e","1095","574"
"United Kingdom (UK)","15.05.2015 06:00 - 15.05.2015 06:30 (UTC)","N/A","n/e","n/e","11513","8424","0","n/e","n/e","n/e","151","","562","n/e","n/e","7434","1128","n/e","486","n/e","1023","565"
"United Kingdom (UK)","15.05.2015 06:30 - 15.05.2015 07:00 (UTC)","N/A","n/e","n/e","13744","8682","0","n/e","n/e","n/e","300","","699","n/e","n/e","7433","1129","n/e","929","n/e","917","579"
"United Kingdom (UK)","15.05.2015 07:00 - 15.05.2015 07:30 (UTC)","N/A","n/e","n/e","14308","8738","0","n/e","n/e","n/e","889","","774","n/e","n/e","7414","1124","n/e","1372","n/e","765","632"
"United Kingdom (UK)","15.05.2015 07:30 - 15.05.2015 08:00 (UTC)","N/A","n/e","n/e","13966","8661","0","n/e","n/e","n/e","1170","","788","n/e","n/e","7427","1129","n/e","1853","n/e","684","775"
"United Kingdom (UK)","15.05.2015 08:00 - 15.05.2015 08:30 (UTC)","N/A","n/e","n/e","13795","8666","0","n/e","n/e","n/e","1100","","820","n/e","n/e","7418","1130","n/e","2334","n/e","558","991"
"United Kingdom (UK)","15.05.2015 08:30 - 15.05.2015 09:00 (UTC)","N/A","n/e","n/e","13562","8590","0","n/e","n/e","n/e","1499","","829","n/e","n/e","7413","1129","n/e","2761","n/e","453","1198"
"United Kingdom (UK)","15.05.2015 09:00 - 15.05.2015 09:30 (UTC)","N/A","n/e","n/e","13522","8355","0","n/e","n/e","n/e","1499","","784","n/e","n/e","7427","1125","n/e","3188","n/e","579","785"
"United Kingdom (UK)","15.05.2015 09:30 - 15.05.2015 10:00 (UTC)","N/A","n/e","n/e","13250","8489","0","n/e","n/e","n/e","1401","","742","n/e","n/e","7420","1127","n/e","3330","n/e","402","1431"
"United Kingdom (UK)","15.05.2015 10:00 - 15.05.2015 10:30 (UTC)","N/A","n/e","n/e","13300","8542","0","n/e","n/e","n/e","1032","","751","n/e","n/e","7416","1127","n/e","3472","n/e","378","1653"
"United Kingdom (UK)","15.05.2015 10:30 - 15.05.2015 11:00 (UTC)","N/A","n/e","n/e","13581","8665","0","n/e","n/e","n/e","450","","634","n/e","n/e","7418","1089","n/e","3671","n/e","318","2278"
"United Kingdom (UK)","15.05.2015 11:00 - 15.05.2015 11:30 (UTC)","N/A","n/e","n/e","13458","8641","0","n/e","n/e","n/e","309","","634","n/e","n/e","7418","1116","n/e","3869","n/e","260","2089"
"United Kingdom (UK)","15.05.2015 11:30 - 15.05.2015 12:00 (UTC)","N/A","n/e","n/e","10362","6459","0","n/e","n/e","n/e","509","","364","n/e","n/e","7418","1132","n/e","1","n/e","2137","3455"
"United Kingdom (UK)","15.05.2015 12:00 - 15.05.2015 12:30 (UTC)","N/A","n/e","n/e","12060","8096","0","n/e","n/e","n/e","525","","568","n/e","n/e","7426","1130","n/e","4426","n/e","263","2741"
"United Kingdom (UK)","15.05.2015 12:30 - 15.05.2015 13:00 (UTC)","N/A","n/e","n/e","11614","7991","0","n/e","n/e","n/e","361","","504","n/e","n/e","7421","1129","n/e","4455","n/e","247","2887"
"United Kingdom (UK)","15.05.2015 13:00 - 15.05.2015 13:30 (UTC)","N/A","n/e","n/e","10918","7933","0","n/e","n/e","n/e","601","","503","n/e","n/e","7431","1129","n/e","4483","n/e","279","3127"
"United Kingdom (UK)","15.05.2015 13:30 - 15.05.2015 14:00 (UTC)","N/A","n/e","n/e","10761","7784","0","n/e","n/e","n/e","361","","503","n/e","n/e","7415","1129","n/e","4229","n/e","312","3030"
"United Kingdom (UK)","15.05.2015 14:00 - 15.05.2015 14:30 (UTC)","N/A","n/e","n/e","10481","7749","0","n/e","n/e","n/e","304","","503","n/e","n/e","7415","1136","n/e","3974","n/e","403","3211"
"United Kingdom (UK)","15.05.2015 14:30 - 15.05.2015 15:00 (UTC)","N/A","n/e","n/e","11505","7247","0","n/e","n/e","n/e","623","","630","n/e","n/e","7418","1126","n/e","2750","n/e","1103","3755"
"United Kingdom (UK)","15.05.2015 15:00 - 15.05.2015 15:30 (UTC)","N/A","n/e","n/e","10582","7321","0","n/e","n/e","n/e","636","","570","n/e","n/e","7411","1132","n/e","3600","n/e","738","3506"
"United Kingdom (UK)","15.05.2015 15:30 - 15.05.2015 16:00 (UTC)","N/A","n/e","n/e","11221","7194","0","n/e","n/e","n/e","574","","581","n/e","n/e","7404","1126","n/e","2913","n/e","579","2808"
"United Kingdom (UK)","15.05.2015 16:00 - 15.05.2015 16:30 (UTC)","N/A","n/e","n/e","11520","7257","0","n/e","n/e","n/e","623","","630","n/e","n/e","7418","1126","n/e","2226","n/e","781","2872"
"United Kingdom (UK)","15.05.2015 16:30 - 15.05.2015 17:00 (UTC)","N/A","n/e","n/e","11635","7324","0","n/e","n/e","n/e","595","","479","n/e","n/e","7419","1128","n/e","1834","n/e","1155","2783"
"United Kingdom (UK)","15.05.2015 17:00 - 15.05.2015 17:30 (UTC)","N/A","n/e","n/e","11751","7388","0","n/e","n/e","n/e","715","","442","n/e","n/e","7410","1128","n/e","1741","n/e","1083","3728"
"United Kingdom (UK)","15.05.2015 17:30 - 15.05.2015 18:00 (UTC)","N/A","n/e","n/e","5420","7268","0","n/e","n/e","n/e","0","","448","n/e","n/e","7417","1128","n/e","1108","n/e","1385","3167"
"United Kingdom (UK)","15.05.2015 18:00 - 15.05.2015 18:30 (UTC)","N/A","n/e","n/e","12254","6585","0","n/e","n/e","n/e","312","","430","n/e","n/e","7412","1133","n/e","1174","n/e","1502","3560"
"United Kingdom (UK)","15.05.2015 18:30 - 15.05.2015 19:00 (UTC)","N/A","n/e","n/e","12023","6810","0","n/e","n/e","n/e","342","","416","n/e","n/e","7423","1133","n/e","824","n/e","1705","3575"
"United Kingdom (UK)","15.05.2015 19:00 - 15.05.2015 19:30 (UTC)","N/A","n/e","n/e","11817","6585","0","n/e","n/e","n/e","489","","412","n/e","n/e","7411","1132","n/e","323","n/e","1587","2663"
"United Kingdom (UK)","15.05.2015 19:30 - 15.05.2015 20:00 (UTC)","N/A","n/e","n/e","11456","6570","0","n/e","n/e","n/e","300","","411","n/e","n/e","7422","1132","n/e","278","n/e","1866","3410"
"United Kingdom (UK)","15.05.2015 20:00 - 15.05.2015 20:30 (UTC)","N/A","n/e","n/e","11494","6642","0","n/e","n/e","n/e","639","","387","n/e","n/e","7421","1131","n/e","83","n/e","2066","3262"
"United Kingdom (UK)","15.05.2015 20:30 - 15.05.2015 21:00 (UTC)","N/A","n/e","n/e","10822","6664","0","n/e","n/e","n/e","569","","385","n/e","n/e","7429","1132","n/e","42","n/e","2108","3352"
"United Kingdom (UK)","15.05.2015 21:00 - 15.05.2015 21:30 (UTC)","N/A","n/e","n/e","6843","6203","0","n/e","n/e","n/e","509","","355","n/e","n/e","7426","1116","n/e","0","n/e","2299","3377"
"United Kingdom (UK)","15.05.2015 21:30 - 15.05.2015 22:00 (UTC)","N/A","n/e","n/e","8842","6286","0","n/e","n/e","n/e","302","","363","n/e","n/e","7421","1128","n/e","1","n/e","2232","2477"
"United Kingdom (UK)","15.05.2015 22:00 - 15.05.2015 22:30 (UTC)","N/A","n/e","n/e","6823","6203","0","n/e","n/e","n/e","102","","355","n/e","n/e","7421","1116","n/e","0","n/e","50","619"
"United Kingdom (UK)","15.05.2015 22:30 - 15.05.2015 23:00 (UTC)","N/A","n/e","n/e","5373","5705","0","n/e","n/e","n/e","0","","354","n/e","n/e","7428","1122","n/e","0","n/e","2337","3196"
"United Kingdom (UK)","15.05.2015 23:00 - 15.05.2015 23:30 (UTC)","N/A","n/e","n/e","4733","4849","0","n/e","n/e","n/e","0","","353","n/e","n/e","7427","1127","n/e","0","n/e","2420","2939"
"United Kingdom (UK)","15.05.2015 23:30 - 16.05.2015 00:00 (UTC)","N/A","n/e","n/e","4751","4846","0","n/e","n/e","n/e","0","","353","n/e","n/e","7419","1082","n/e","0","n/e","2575","2929"
"United Kingdom (UK)","16.05.2015 00:00 - 16.05.2015 00:30 (UTC)","N/A","n/e","n/e","4515","4586","0","n/e","n/e","n/e","0","","342","n/e","n/e","7429","1098","n/e","0","n/e","2455","2836"
"United Kingdom (UK)","16.05.2015 00:30 - 16.05.2015 01:00 (UTC)","N/A","n/e","n/e","4311","4894","0","n/e","n/e","n/e","0","","342","n/e","n/e","7426","1136","n/e","0","n/e","2347","2861"
"United Kingdom (UK)","16.05.2015 01:00 - 16.05.2015 01:30 (UTC)","N/A","n/e","n/e","4380","4888","0","n/e","n/e","n/e","0","","343","n/e","n/e","7425","1126","n/e","0","n/e","2280","2772"
"United Kingdom (UK)","16.05.2015 01:30 - 16.05.2015 02:00 (UTC)","N/A","n/e","n/e","4008","4887","0","n/e","n/e","n/e","0","","344","n/e","n/e","7424","1123","n/e","0","n/e","2165","2799"
"United Kingdom (UK)","16.05.2015 02:00 - 16.05.2015 02:30 (UTC)","N/A","n/e","n/e","5656","4556","0","n/e","n/e","n/e","293","","343","n/e","n/e","7438","1135","n/e","0","n/e","2129","3027"
"United Kingdom (UK)","16.05.2015 02:30 - 16.05.2015 03:00 (UTC)","N/A","n/e","n/e","4008","4878","0","n/e","n/e","n/e","0","","344","n/e","n/e","7431","1124","n/e","0","n/e","2148","3038"
"United Kingdom (UK)","16.05.2015 03:00 - 16.05.2015 03:30 (UTC)","N/A","n/e","n/e","3905","4723","0","n/e","n/e","n/e","0","","386","n/e","n/e","7420","1119","n/e","0","n/e","2094","3140"
"United Kingdom (UK)","16.05.2015 03:30 - 16.05.2015 04:00 (UTC)","N/A","n/e","n/e","3965","4418","0","n/e","n/e","n/e","0","","344","n/e","n/e","7428","1119","n/e","0","n/e","2204","3183"
"United Kingdom (UK)","16.05.2015 04:00 - 16.05.2015 04:30 (UTC)","N/A","n/e","n/e","3683","4268","0","n/e","n/e","n/e","0","","359","n/e","n/e","7431","1114","n/e","0","n/e","2327","3235"
