"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"United Kingdom (UK)","07.02.2020 15:00 - 07.02.2020 15:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","07.02.2020 15:30 - 07.02.2020 16:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","07.02.2020 16:00 - 07.02.2020 16:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","07.02.2020 16:30 - 07.02.2020 17:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","07.02.2020 17:00 - 07.02.2020 17:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","07.02.2020 17:30 - 07.02.2020 18:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","07.02.2020 18:00 - 07.02.2020 18:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","07.02.2020 18:30 - 07.02.2020 19:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","07.02.2020 19:00 - 07.02.2020 19:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","07.02.2020 19:30 - 07.02.2020 20:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","07.02.2020 20:00 - 07.02.2020 20:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","07.02.2020 20:30 - 07.02.2020 21:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","07.02.2020 21:00 - 07.02.2020 21:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","07.02.2020 21:30 - 07.02.2020 22:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","07.02.2020 22:00 - 07.02.2020 22:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","07.02.2020 22:30 - 07.02.2020 23:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","07.02.2020 23:00 - 07.02.2020 23:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","07.02.2020 23:30 - 08.02.2020 00:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 00:00 - 08.02.2020 00:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 00:30 - 08.02.2020 01:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 01:00 - 08.02.2020 01:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 01:30 - 08.02.2020 02:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 02:00 - 08.02.2020 02:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 02:30 - 08.02.2020 03:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 03:00 - 08.02.2020 03:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 03:30 - 08.02.2020 04:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 04:00 - 08.02.2020 04:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 04:30 - 08.02.2020 05:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 05:00 - 08.02.2020 05:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 05:30 - 08.02.2020 06:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 06:00 - 08.02.2020 06:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 06:30 - 08.02.2020 07:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 07:00 - 08.02.2020 07:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 07:30 - 08.02.2020 08:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 08:00 - 08.02.2020 08:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 08:30 - 08.02.2020 09:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 09:00 - 08.02.2020 09:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 09:30 - 08.02.2020 10:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 10:00 - 08.02.2020 10:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 10:30 - 08.02.2020 11:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 11:00 - 08.02.2020 11:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 11:30 - 08.02.2020 12:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 12:00 - 08.02.2020 12:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 12:30 - 08.02.2020 13:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 13:00 - 08.02.2020 13:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 13:30 - 08.02.2020 14:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 14:00 - 08.02.2020 14:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 14:30 - 08.02.2020 15:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 15:00 - 08.02.2020 15:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 15:30 - 08.02.2020 16:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 16:00 - 08.02.2020 16:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 16:30 - 08.02.2020 17:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 17:00 - 08.02.2020 17:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 17:30 - 08.02.2020 18:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 18:00 - 08.02.2020 18:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 18:30 - 08.02.2020 19:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 19:00 - 08.02.2020 19:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 19:30 - 08.02.2020 20:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 20:00 - 08.02.2020 20:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 20:30 - 08.02.2020 21:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 21:00 - 08.02.2020 21:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 21:30 - 08.02.2020 22:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 22:00 - 08.02.2020 22:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 22:30 - 08.02.2020 23:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 23:00 - 08.02.2020 23:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","08.02.2020 23:30 - 09.02.2020 00:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 00:00 - 09.02.2020 00:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 00:30 - 09.02.2020 01:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 01:00 - 09.02.2020 01:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 01:30 - 09.02.2020 02:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 02:00 - 09.02.2020 02:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 02:30 - 09.02.2020 03:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 03:00 - 09.02.2020 03:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 03:30 - 09.02.2020 04:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 04:00 - 09.02.2020 04:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 04:30 - 09.02.2020 05:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 05:00 - 09.02.2020 05:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 05:30 - 09.02.2020 06:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 06:00 - 09.02.2020 06:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 06:30 - 09.02.2020 07:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 07:00 - 09.02.2020 07:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 07:30 - 09.02.2020 08:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 08:00 - 09.02.2020 08:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 08:30 - 09.02.2020 09:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 09:00 - 09.02.2020 09:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 09:30 - 09.02.2020 10:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 10:00 - 09.02.2020 10:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 10:30 - 09.02.2020 11:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 11:00 - 09.02.2020 11:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 11:30 - 09.02.2020 12:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 12:00 - 09.02.2020 12:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 12:30 - 09.02.2020 13:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 13:00 - 09.02.2020 13:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 13:30 - 09.02.2020 14:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 14:00 - 09.02.2020 14:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 14:30 - 09.02.2020 15:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 15:00 - 09.02.2020 15:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 15:30 - 09.02.2020 16:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 16:00 - 09.02.2020 16:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 16:30 - 09.02.2020 17:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 17:00 - 09.02.2020 17:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 17:30 - 09.02.2020 18:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 18:00 - 09.02.2020 18:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 18:30 - 09.02.2020 19:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 19:00 - 09.02.2020 19:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 19:30 - 09.02.2020 20:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 20:00 - 09.02.2020 20:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 20:30 - 09.02.2020 21:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 21:00 - 09.02.2020 21:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 21:30 - 09.02.2020 22:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 22:00 - 09.02.2020 22:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 22:30 - 09.02.2020 23:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 23:00 - 09.02.2020 23:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","09.02.2020 23:30 - 10.02.2020 00:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 00:00 - 10.02.2020 00:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 00:30 - 10.02.2020 01:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 01:00 - 10.02.2020 01:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 01:30 - 10.02.2020 02:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 02:00 - 10.02.2020 02:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 02:30 - 10.02.2020 03:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 03:00 - 10.02.2020 03:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 03:30 - 10.02.2020 04:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 04:00 - 10.02.2020 04:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 04:30 - 10.02.2020 05:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 05:00 - 10.02.2020 05:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 05:30 - 10.02.2020 06:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 06:00 - 10.02.2020 06:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 06:30 - 10.02.2020 07:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 07:00 - 10.02.2020 07:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 07:30 - 10.02.2020 08:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 08:00 - 10.02.2020 08:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 08:30 - 10.02.2020 09:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 09:00 - 10.02.2020 09:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 09:30 - 10.02.2020 10:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 10:00 - 10.02.2020 10:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 10:30 - 10.02.2020 11:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 11:00 - 10.02.2020 11:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 11:30 - 10.02.2020 12:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 12:00 - 10.02.2020 12:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 12:30 - 10.02.2020 13:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 13:00 - 10.02.2020 13:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 13:30 - 10.02.2020 14:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 14:00 - 10.02.2020 14:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 14:30 - 10.02.2020 15:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 15:00 - 10.02.2020 15:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 15:30 - 10.02.2020 16:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 16:00 - 10.02.2020 16:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 16:30 - 10.02.2020 17:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 17:00 - 10.02.2020 17:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 17:30 - 10.02.2020 18:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 18:00 - 10.02.2020 18:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 18:30 - 10.02.2020 19:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 19:00 - 10.02.2020 19:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 19:30 - 10.02.2020 20:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 20:00 - 10.02.2020 20:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 20:30 - 10.02.2020 21:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 21:00 - 10.02.2020 21:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 21:30 - 10.02.2020 22:00 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"United Kingdom (UK)","10.02.2020 22:00 - 10.02.2020 22:30 (UTC)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
